,start_date,venue,innings,ball,batting_team,bowling_team,striker,bowler,total_wickets,total_runs
55135,2011-05-14,5025,1,5.2,4078,3860,G Gambhir,S Aravind,0,4
55136,2011-05-14,5025,1,5.3,4078,3860,G Gambhir,S Aravind,1,0
55137,2011-05-14,5025,1,5.4,4078,3860,YK Pathan,S Aravind,0,1
55138,2011-05-14,5025,1,5.5,4078,3860,MK Tiwary,S Aravind,0,0
55139,2011-05-14,5025,1,5.6,4078,3860,MK Tiwary,S Aravind,0,2
55184,2011-05-14,5025,2,0.1,3850,4072,CH Gayle,B Lee,0,4
55185,2011-05-14,5025,2,0.2,3850,4072,CH Gayle,B Lee,0,4
55186,2011-05-14,5025,2,0.3,3850,4072,CH Gayle,B Lee,0,0
55187,2011-05-14,5025,2,0.4,3850,4072,CH Gayle,B Lee,0,4
55188,2011-05-14,5025,2,0.5,3850,4072,CH Gayle,B Lee,0,4
55189,2011-05-14,5025,2,0.6,3850,4072,CH Gayle,B Lee,0,0
55190,2011-05-14,5025,2,1.1,3850,4072,LA Pomersbach,JD Unadkat,0,4
55191,2011-05-14,5025,2,1.2,3850,4072,LA Pomersbach,JD Unadkat,0,1
55192,2011-05-14,5025,2,1.3,3850,4072,CH Gayle,JD Unadkat,0,6
55193,2011-05-14,5025,2,1.4,3850,4072,CH Gayle,JD Unadkat,0,6
55194,2011-05-14,5025,2,1.5,3850,4072,CH Gayle,JD Unadkat,0,2
55195,2011-05-14,5025,2,1.6,3850,4072,CH Gayle,JD Unadkat,0,4
55196,2011-05-14,5025,2,2.1,3850,4072,LA Pomersbach,B Lee,0,0
55197,2011-05-14,5025,2,2.2,3850,4072,LA Pomersbach,B Lee,0,1
55198,2011-05-14,5025,2,2.3,3850,4072,CH Gayle,B Lee,0,4
55199,2011-05-14,5025,2,2.4,3850,4072,CH Gayle,B Lee,1,0
55200,2011-05-14,5025,2,2.5,3850,4072,LA Pomersbach,B Lee,0,2
55201,2011-05-14,5025,2,2.6,3850,4072,LA Pomersbach,B Lee,0,0
55202,2011-05-14,5025,2,3.1,3850,4072,V Kohli,JH Kallis,0,0
55203,2011-05-14,5025,2,3.2,3850,4072,V Kohli,JH Kallis,0,0
55204,2011-05-14,5025,2,3.3,3850,4072,V Kohli,JH Kallis,0,0
55205,2011-05-14,5025,2,3.4,3850,4072,V Kohli,JH Kallis,0,1
55206,2011-05-14,5025,2,3.5,3850,4072,V Kohli,JH Kallis,0,1
55207,2011-05-14,5025,2,3.6,3850,4072,LA Pomersbach,JH Kallis,0,0
55208,2011-05-14,5025,2,3.7,3850,4072,LA Pomersbach,JH Kallis,0,2
55209,2011-05-14,5025,2,4.1,3850,4072,V Kohli,B Lee,0,4
55210,2011-05-14,5025,2,4.2,3850,4072,V Kohli,B Lee,0,1
55211,2011-05-14,5025,2,4.3,3850,4072,LA Pomersbach,B Lee,0,1
55212,2011-05-14,5025,2,4.4,3850,4072,LA Pomersbach,B Lee,0,0
55213,2011-05-14,5025,2,4.5,3850,4072,LA Pomersbach,B Lee,0,0
55214,2011-05-14,5025,2,4.6,3850,4072,LA Pomersbach,B Lee,0,1
55215,2011-05-14,5025,2,4.7,3850,4072,V Kohli,B Lee,0,1
55216,2011-05-14,5025,2,5.1,3850,4072,V Kohli,JH Kallis,0,1
55217,2011-05-14,5025,2,5.2,3850,4072,LA Pomersbach,JH Kallis,0,1
55218,2011-05-14,5025,2,5.3,3850,4072,V Kohli,JH Kallis,0,1
55219,2011-05-14,5025,2,5.4,3850,4072,LA Pomersbach,JH Kallis,0,4
55220,2011-05-14,5025,2,5.5,3850,4072,LA Pomersbach,JH Kallis,1,0
55221,2011-05-14,5025,2,5.6,3850,4072,AB de Villiers,JH Kallis,0,0
56626,2011-05-20,4727,1,0.1,3868,1922,TL Suman,AA Chavan,0,1
56627,2011-05-20,4727,1,0.2,3868,1922,SR Tendulkar,AA Chavan,0,0
56628,2011-05-20,4727,1,0.3,3868,1922,SR Tendulkar,AA Chavan,0,1
56629,2011-05-20,4727,1,0.4,3868,1922,TL Suman,AA Chavan,0,0
56630,2011-05-20,4727,1,0.5,3868,1922,TL Suman,AA Chavan,0,0
56631,2011-05-20,4727,1,0.6,3868,1922,TL Suman,AA Chavan,0,0
56632,2011-05-20,4727,1,1.1,3868,1922,SR Tendulkar,SR Watson,0,1
56633,2011-05-20,4727,1,1.2,3868,1922,TL Suman,SR Watson,0,4
56634,2011-05-20,4727,1,1.3,3868,1922,TL Suman,SR Watson,1,0
56635,2011-05-20,4727,1,1.4,3868,1922,AT Rayudu,SR Watson,0,0
56636,2011-05-20,4727,1,1.5,3868,1922,AT Rayudu,SR Watson,0,0
56637,2011-05-20,4727,1,1.6,3868,1922,AT Rayudu,SR Watson,0,0
56638,2011-05-20,4727,1,2.1,3868,1922,SR Tendulkar,AA Chavan,0,1
56639,2011-05-20,4727,1,2.2,3868,1922,AT Rayudu,AA Chavan,0,1
56640,2011-05-20,4727,1,2.3,3868,1922,SR Tendulkar,AA Chavan,0,0
56641,2011-05-20,4727,1,2.4,3868,1922,SR Tendulkar,AA Chavan,0,4
56642,2011-05-20,4727,1,2.5,3868,1922,SR Tendulkar,AA Chavan,0,0
56643,2011-05-20,4727,1,2.6,3868,1922,SR Tendulkar,AA Chavan,0,1
56644,2011-05-20,4727,1,3.1,3868,1922,SR Tendulkar,SR Watson,0,1
56645,2011-05-20,4727,1,3.2,3868,1922,AT Rayudu,SR Watson,0,0
56646,2011-05-20,4727,1,3.3,3868,1922,AT Rayudu,SR Watson,0,0
56647,2011-05-20,4727,1,3.4,3868,1922,AT Rayudu,SR Watson,0,1
56648,2011-05-20,4727,1,3.5,3868,1922,SR Tendulkar,SR Watson,0,1
56649,2011-05-20,4727,1,3.6,3868,1922,AT Rayudu,SR Watson,1,0
56650,2011-05-20,4727,1,4.1,3868,1922,RG Sharma,AA Chavan,0,0
56651,2011-05-20,4727,1,4.2,3868,1922,RG Sharma,AA Chavan,0,0
56652,2011-05-20,4727,1,4.3,3868,1922,RG Sharma,AA Chavan,0,2
56653,2011-05-20,4727,1,4.4,3868,1922,RG Sharma,AA Chavan,0,0
56654,2011-05-20,4727,1,4.5,3868,1922,RG Sharma,AA Chavan,0,1
56655,2011-05-20,4727,1,4.6,3868,1922,SR Tendulkar,AA Chavan,0,0
56656,2011-05-20,4727,1,5.1,3868,1922,RG Sharma,SR Watson,0,0
56657,2011-05-20,4727,1,5.2,3868,1922,RG Sharma,SR Watson,0,1
56658,2011-05-20,4727,1,5.3,3868,1922,SR Tendulkar,SR Watson,0,0
56659,2011-05-20,4727,1,5.4,3868,1922,SR Tendulkar,SR Watson,0,1
56660,2011-05-20,4727,1,5.5,3868,1922,RG Sharma,SR Watson,0,0
56661,2011-05-20,4727,1,5.6,3868,1922,RG Sharma,SR Watson,0,4
56748,2011-05-20,4727,2,0.1,1878,3854,SR Watson,MM Patel,0,1
56749,2011-05-20,4727,2,0.2,1878,3854,SR Watson,MM Patel,0,4
56750,2011-05-20,4727,2,0.3,1878,3854,SR Watson,MM Patel,0,1
56751,2011-05-20,4727,2,0.4,1878,3854,R Dravid,MM Patel,0,1
56752,2011-05-20,4727,2,0.5,1878,3854,SR Watson,MM Patel,0,1
56753,2011-05-20,4727,2,0.6,1878,3854,R Dravid,MM Patel,0,0
56754,2011-05-20,4727,2,0.7,1878,3854,R Dravid,MM Patel,0,0
56755,2011-05-20,4727,2,1.1,1878,3854,SR Watson,Harbhajan Singh,0,0
56756,2011-05-20,4727,2,1.2,1878,3854,SR Watson,Harbhajan Singh,0,0
56757,2011-05-20,4727,2,1.3,1878,3854,SR Watson,Harbhajan Singh,0,6
56758,2011-05-20,4727,2,1.4,1878,3854,SR Watson,Harbhajan Singh,0,0
56759,2011-05-20,4727,2,1.5,1878,3854,SR Watson,Harbhajan Singh,0,6
56760,2011-05-20,4727,2,1.6,1878,3854,SR Watson,Harbhajan Singh,0,0
56761,2011-05-20,4727,2,2.1,1878,3854,R Dravid,MM Patel,0,1
56762,2011-05-20,4727,2,2.2,1878,3854,SR Watson,MM Patel,0,1
56763,2011-05-20,4727,2,2.3,1878,3854,R Dravid,MM Patel,0,1
56764,2011-05-20,4727,2,2.4,1878,3854,SR Watson,MM Patel,0,0
56765,2011-05-20,4727,2,2.5,1878,3854,SR Watson,MM Patel,0,0
56766,2011-05-20,4727,2,2.6,1878,3854,SR Watson,MM Patel,0,1
56767,2011-05-20,4727,2,3.1,1878,3854,SR Watson,SL Malinga,0,0
56768,2011-05-20,4727,2,3.2,1878,3854,SR Watson,SL Malinga,0,0
56769,2011-05-20,4727,2,3.3,1878,3854,SR Watson,SL Malinga,0,4
56770,2011-05-20,4727,2,3.4,1878,3854,SR Watson,SL Malinga,0,0
56771,2011-05-20,4727,2,3.5,1878,3854,SR Watson,SL Malinga,0,0
56772,2011-05-20,4727,2,3.6,1878,3854,SR Watson,SL Malinga,0,4
56773,2011-05-20,4727,2,4.1,1878,3854,R Dravid,DS Kulkarni,0,1
56774,2011-05-20,4727,2,4.2,1878,3854,SR Watson,DS Kulkarni,0,1
56775,2011-05-20,4727,2,4.3,1878,3854,R Dravid,DS Kulkarni,0,0
56776,2011-05-20,4727,2,4.4,1878,3854,R Dravid,DS Kulkarni,0,1
56777,2011-05-20,4727,2,4.5,1878,3854,SR Watson,DS Kulkarni,0,2
56778,2011-05-20,4727,2,4.6,1878,3854,SR Watson,DS Kulkarni,0,0
56779,2011-05-20,4727,2,5.1,1878,3854,R Dravid,SL Malinga,0,1
56780,2011-05-20,4727,2,5.2,1878,3854,SR Watson,SL Malinga,0,4
56781,2011-05-20,4727,2,5.3,1878,3854,SR Watson,SL Malinga,0,0
56782,2011-05-20,4727,2,5.4,1878,3854,SR Watson,SL Malinga,0,0
56783,2011-05-20,4727,2,5.5,1878,3854,SR Watson,SL Malinga,0,6
56784,2011-05-20,4727,2,5.6,1878,3854,SR Watson,SL Malinga,0,4
57131,2011-05-22,5025,1,0.1,3470,3860,MEK Hussey,Z Khan,0,1
57132,2011-05-22,5025,1,0.2,3470,3860,M Vijay,Z Khan,0,1
57133,2011-05-22,5025,1,0.3,3470,3860,MEK Hussey,Z Khan,0,0
57134,2011-05-22,5025,1,0.4,3470,3860,MEK Hussey,Z Khan,0,0
57135,2011-05-22,5025,1,0.5,3470,3860,MEK Hussey,Z Khan,0,0
57136,2011-05-22,5025,1,0.6,3470,3860,MEK Hussey,Z Khan,0,1
57137,2011-05-22,5025,1,0.7,3470,3860,MEK Hussey,Z Khan,0,2
57138,2011-05-22,5025,1,1.1,3470,3860,M Vijay,S Aravind,0,0
57139,2011-05-22,5025,1,1.2,3470,3860,M Vijay,S Aravind,0,0
57140,2011-05-22,5025,1,1.3,3470,3860,M Vijay,S Aravind,0,1
57141,2011-05-22,5025,1,1.4,3470,3860,MEK Hussey,S Aravind,0,1
57142,2011-05-22,5025,1,1.5,3470,3860,M Vijay,S Aravind,0,0
57143,2011-05-22,5025,1,1.6,3470,3860,M Vijay,S Aravind,0,0
57144,2011-05-22,5025,1,2.1,3470,3860,MEK Hussey,Z Khan,1,0
57145,2011-05-22,5025,1,2.2,3470,3860,SK Raina,Z Khan,0,0
57146,2011-05-22,5025,1,2.3,3470,3860,SK Raina,Z Khan,0,4
57147,2011-05-22,5025,1,2.4,3470,3860,SK Raina,Z Khan,0,0
57148,2011-05-22,5025,1,2.5,3470,3860,SK Raina,Z Khan,0,1
57149,2011-05-22,5025,1,2.6,3470,3860,SK Raina,Z Khan,0,0
57150,2011-05-22,5025,1,2.7,3470,3860,SK Raina,Z Khan,0,0
57151,2011-05-22,5025,1,3.1,3470,3860,M Vijay,S Aravind,0,0
57152,2011-05-22,5025,1,3.2,3470,3860,M Vijay,S Aravind,0,4
57153,2011-05-22,5025,1,3.3,3470,3860,M Vijay,S Aravind,1,0
57154,2011-05-22,5025,1,3.4,3470,3860,S Badrinath,S Aravind,0,1
57155,2011-05-22,5025,1,3.5,3470,3860,S Badrinath,S Aravind,0,0
57156,2011-05-22,5025,1,3.6,3470,3860,S Badrinath,S Aravind,0,0
57157,2011-05-22,5025,1,3.7,3470,3860,S Badrinath,S Aravind,0,0
57158,2011-05-22,5025,1,4.1,3470,3860,SK Raina,Z Khan,1,0
57159,2011-05-22,5025,1,4.2,3470,3860,S Badrinath,Z Khan,0,0
57160,2011-05-22,5025,1,4.3,3470,3860,S Badrinath,Z Khan,0,0
57161,2011-05-22,5025,1,4.4,3470,3860,S Badrinath,Z Khan,0,0
57162,2011-05-22,5025,1,4.5,3470,3860,S Badrinath,Z Khan,0,0
57163,2011-05-22,5025,1,4.6,3470,3860,S Badrinath,Z Khan,0,0
57164,2011-05-22,5025,1,5.1,3470,3860,WP Saha,DL Vettori,0,4
57165,2011-05-22,5025,1,5.2,3470,3860,WP Saha,DL Vettori,0,1
57166,2011-05-22,5025,1,5.3,3470,3860,S Badrinath,DL Vettori,0,0
57167,2011-05-22,5025,1,5.4,3470,3860,S Badrinath,DL Vettori,1,0
57168,2011-05-22,5025,1,5.5,3470,3860,WP Saha,DL Vettori,0,0
57169,2011-05-22,5025,1,5.6,3470,3860,WP Saha,DL Vettori,0,1
57257,2011-05-22,5025,2,0.1,3850,3474,AB de Villiers,R Ashwin,0,0
57258,2011-05-22,5025,2,0.2,3850,3474,AB de Villiers,R Ashwin,0,0
57259,2011-05-22,5025,2,0.3,3850,3474,AB de Villiers,R Ashwin,1,0
57260,2011-05-22,5025,2,0.4,3850,3474,V Kohli,R Ashwin,0,4
57261,2011-05-22,5025,2,0.5,3850,3474,V Kohli,R Ashwin,0,1
57262,2011-05-22,5025,2,0.6,3850,3474,CH Gayle,R Ashwin,0,1
57263,2011-05-22,5025,2,1.1,3850,3474,CH Gayle,DE Bollinger,0,1
57264,2011-05-22,5025,2,1.2,3850,3474,V Kohli,DE Bollinger,0,0
57265,2011-05-22,5025,2,1.3,3850,3474,V Kohli,DE Bollinger,0,0
57266,2011-05-22,5025,2,1.4,3850,3474,V Kohli,DE Bollinger,0,0
57267,2011-05-22,5025,2,1.5,3850,3474,V Kohli,DE Bollinger,0,1
57268,2011-05-22,5025,2,1.6,3850,3474,V Kohli,DE Bollinger,0,0
57269,2011-05-22,5025,2,1.7,3850,3474,V Kohli,DE Bollinger,0,0
57270,2011-05-22,5025,2,2.1,3850,3474,CH Gayle,R Ashwin,0,0
57271,2011-05-22,5025,2,2.2,3850,3474,CH Gayle,R Ashwin,0,4
57272,2011-05-22,5025,2,2.3,3850,3474,CH Gayle,R Ashwin,0,0
57273,2011-05-22,5025,2,2.4,3850,3474,CH Gayle,R Ashwin,0,1
57274,2011-05-22,5025,2,2.5,3850,3474,V Kohli,R Ashwin,0,0
57275,2011-05-22,5025,2,2.6,3850,3474,V Kohli,R Ashwin,0,0
57276,2011-05-22,5025,2,3.1,3850,3474,CH Gayle,DE Bollinger,0,6
57277,2011-05-22,5025,2,3.2,3850,3474,CH Gayle,DE Bollinger,0,1
57278,2011-05-22,5025,2,3.3,3850,3474,V Kohli,DE Bollinger,0,0
57279,2011-05-22,5025,2,3.4,3850,3474,V Kohli,DE Bollinger,0,4
57280,2011-05-22,5025,2,3.5,3850,3474,V Kohli,DE Bollinger,0,1
57281,2011-05-22,5025,2,3.6,3850,3474,CH Gayle,DE Bollinger,0,6
57282,2011-05-22,5025,2,4.1,3850,3474,V Kohli,R Ashwin,0,1
57283,2011-05-22,5025,2,4.2,3850,3474,CH Gayle,R Ashwin,0,0
57284,2011-05-22,5025,2,4.3,3850,3474,CH Gayle,R Ashwin,0,1
57285,2011-05-22,5025,2,4.4,3850,3474,V Kohli,R Ashwin,0,1
57286,2011-05-22,5025,2,4.5,3850,3474,CH Gayle,R Ashwin,0,0
57287,2011-05-22,5025,2,4.6,3850,3474,CH Gayle,R Ashwin,0,0
57288,2011-05-22,5025,2,5.1,3850,3474,V Kohli,DE Bollinger,0,1
57289,2011-05-22,5025,2,5.2,3850,3474,CH Gayle,DE Bollinger,0,1
57290,2011-05-22,5025,2,5.3,3850,3474,V Kohli,DE Bollinger,0,0
57291,2011-05-22,5025,2,5.4,3850,3474,V Kohli,DE Bollinger,0,4
57292,2011-05-22,5025,2,5.5,3850,3474,V Kohli,DE Bollinger,0,0
57293,2011-05-22,5025,2,5.6,3850,3474,V Kohli,DE Bollinger,0,4
57373,2011-05-22,5081,1,0.1,4078,3854,JH Kallis,AN Ahmed,0,0
57374,2011-05-22,5081,1,0.2,4078,3854,JH Kallis,AN Ahmed,0,0
57375,2011-05-22,5081,1,0.3,4078,3854,JH Kallis,AN Ahmed,0,0
57376,2011-05-22,5081,1,0.4,4078,3854,JH Kallis,AN Ahmed,0,0
57377,2011-05-22,5081,1,0.5,4078,3854,JH Kallis,AN Ahmed,0,1
57378,2011-05-22,5081,1,0.6,4078,3854,SP Goswami,AN Ahmed,0,0
57379,2011-05-22,5081,1,1.1,4078,3854,JH Kallis,SL Malinga,0,1
57380,2011-05-22,5081,1,1.2,4078,3854,SP Goswami,SL Malinga,0,0
57381,2011-05-22,5081,1,1.3,4078,3854,SP Goswami,SL Malinga,0,1
57382,2011-05-22,5081,1,1.4,4078,3854,SP Goswami,SL Malinga,0,1
57383,2011-05-22,5081,1,1.5,4078,3854,JH Kallis,SL Malinga,1,0
57384,2011-05-22,5081,1,1.6,4078,3854,G Gambhir,SL Malinga,0,1
57385,2011-05-22,5081,1,1.7,4078,3854,JH Kallis,SL Malinga,0,4
57386,2011-05-22,5081,1,2.1,4078,3854,G Gambhir,Harbhajan Singh,0,0
57387,2011-05-22,5081,1,2.2,4078,3854,G Gambhir,Harbhajan Singh,0,0
57388,2011-05-22,5081,1,2.3,4078,3854,G Gambhir,Harbhajan Singh,0,2
57389,2011-05-22,5081,1,2.4,4078,3854,G Gambhir,Harbhajan Singh,0,1
57390,2011-05-22,5081,1,2.5,4078,3854,JH Kallis,Harbhajan Singh,0,0
57391,2011-05-22,5081,1,2.6,4078,3854,JH Kallis,Harbhajan Singh,0,4
57392,2011-05-22,5081,1,3.1,4078,3854,G Gambhir,AN Ahmed,0,6
57393,2011-05-22,5081,1,3.2,4078,3854,G Gambhir,AN Ahmed,1,0
57394,2011-05-22,5081,1,3.3,4078,3854,MK Tiwary,AN Ahmed,0,4
57395,2011-05-22,5081,1,3.4,4078,3854,MK Tiwary,AN Ahmed,0,0
57396,2011-05-22,5081,1,3.5,4078,3854,MK Tiwary,AN Ahmed,0,4
57397,2011-05-22,5081,1,3.6,4078,3854,MK Tiwary,AN Ahmed,0,0
57398,2011-05-22,5081,1,4.1,4078,3854,JH Kallis,RW Price,0,1
57399,2011-05-22,5081,1,4.2,4078,3854,MK Tiwary,RW Price,0,4
57400,2011-05-22,5081,1,4.3,4078,3854,MK Tiwary,RW Price,0,1
57401,2011-05-22,5081,1,4.4,4078,3854,JH Kallis,RW Price,0,1
57402,2011-05-22,5081,1,4.5,4078,3854,MK Tiwary,RW Price,0,6
57403,2011-05-22,5081,1,4.6,4078,3854,MK Tiwary,RW Price,0,1
57404,2011-05-22,5081,1,5.1,4078,3854,MK Tiwary,SL Malinga,0,0
57405,2011-05-22,5081,1,5.2,4078,3854,MK Tiwary,SL Malinga,0,0
57406,2011-05-22,5081,1,5.3,4078,3854,MK Tiwary,SL Malinga,0,0
57407,2011-05-22,5081,1,5.4,4078,3854,MK Tiwary,SL Malinga,0,1
57408,2011-05-22,5081,1,5.5,4078,3854,JH Kallis,SL Malinga,0,0
57409,2011-05-22,5081,1,5.6,4078,3854,JH Kallis,SL Malinga,0,1
57495,2011-05-22,5081,2,0.1,3868,4072,TL Suman,B Lee,0,4
57496,2011-05-22,5081,2,0.2,3868,4072,TL Suman,B Lee,0,0
57497,2011-05-22,5081,2,0.3,3868,4072,TL Suman,B Lee,0,1
57498,2011-05-22,5081,2,0.4,3868,4072,SR Tendulkar,B Lee,0,0
57499,2011-05-22,5081,2,0.5,3868,4072,SR Tendulkar,B Lee,0,4
57500,2011-05-22,5081,2,0.6,3868,4072,SR Tendulkar,B Lee,0,4
57501,2011-05-22,5081,2,1.1,3868,4072,TL Suman,Iqbal Abdulla,1,0
57502,2011-05-22,5081,2,1.2,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57503,2011-05-22,5081,2,1.3,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57504,2011-05-22,5081,2,1.4,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57505,2011-05-22,5081,2,1.5,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,1
57506,2011-05-22,5081,2,1.6,3868,4072,SR Tendulkar,Iqbal Abdulla,0,0
57507,2011-05-22,5081,2,2.1,3868,4072,Harbhajan Singh,B Lee,0,4
57508,2011-05-22,5081,2,2.2,3868,4072,Harbhajan Singh,B Lee,0,4
57509,2011-05-22,5081,2,2.3,3868,4072,Harbhajan Singh,B Lee,0,1
57510,2011-05-22,5081,2,2.4,3868,4072,SR Tendulkar,B Lee,0,1
57511,2011-05-22,5081,2,2.5,3868,4072,Harbhajan Singh,B Lee,0,0
57512,2011-05-22,5081,2,2.6,3868,4072,Harbhajan Singh,B Lee,0,0
57513,2011-05-22,5081,2,3.1,3868,4072,SR Tendulkar,Iqbal Abdulla,0,4
57514,2011-05-22,5081,2,3.2,3868,4072,SR Tendulkar,Iqbal Abdulla,0,1
57515,2011-05-22,5081,2,3.3,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57516,2011-05-22,5081,2,3.4,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57517,2011-05-22,5081,2,3.5,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,0
57518,2011-05-22,5081,2,3.6,3868,4072,Harbhajan Singh,Iqbal Abdulla,0,4
57519,2011-05-22,5081,2,4.1,3868,4072,SR Tendulkar,Shakib Al Hasan,0,1
57520,2011-05-22,5081,2,4.2,3868,4072,Harbhajan Singh,Shakib Al Hasan,0,0
57521,2011-05-22,5081,2,4.3,3868,4072,Harbhajan Singh,Shakib Al Hasan,0,0
57522,2011-05-22,5081,2,4.4,3868,4072,Harbhajan Singh,Shakib Al Hasan,0,1
57523,2011-05-22,5081,2,4.5,3868,4072,SR Tendulkar,Shakib Al Hasan,0,1
57524,2011-05-22,5081,2,4.6,3868,4072,Harbhajan Singh,Shakib Al Hasan,0,0
57525,2011-05-22,5081,2,5.1,3868,4072,SR Tendulkar,L Balaji,0,1
57526,2011-05-22,5081,2,5.2,3868,4072,Harbhajan Singh,L Balaji,0,1
57527,2011-05-22,5081,2,5.3,3868,4072,Harbhajan Singh,L Balaji,0,4
57528,2011-05-22,5081,2,5.4,3868,4072,Harbhajan Singh,L Balaji,0,2
57529,2011-05-22,5081,2,5.5,3868,4072,Harbhajan Singh,L Balaji,0,4
57530,2011-05-22,5081,2,5.6,3868,4072,Harbhajan Singh,L Balaji,0,4
57531,2011-05-22,5081,2,5.7,3868,4072,Harbhajan Singh,L Balaji,0,2
57621,2011-05-24,4727,1,0.1,3850,3474,MA Agarwal,JA Morkel,0,4
57622,2011-05-24,4727,1,0.2,3850,3474,MA Agarwal,JA Morkel,0,0
57623,2011-05-24,4727,1,0.3,3850,3474,MA Agarwal,JA Morkel,0,1
57624,2011-05-24,4727,1,0.4,3850,3474,CH Gayle,JA Morkel,0,0
57625,2011-05-24,4727,1,0.5,3850,3474,CH Gayle,JA Morkel,0,1
57626,2011-05-24,4727,1,0.6,3850,3474,MA Agarwal,JA Morkel,0,1
57627,2011-05-24,4727,1,1.1,3850,3474,MA Agarwal,DE Bollinger,0,0
57628,2011-05-24,4727,1,1.2,3850,3474,MA Agarwal,DE Bollinger,0,0
57629,2011-05-24,4727,1,1.3,3850,3474,MA Agarwal,DE Bollinger,0,1
57630,2011-05-24,4727,1,1.4,3850,3474,CH Gayle,DE Bollinger,0,4
57631,2011-05-24,4727,1,1.5,3850,3474,CH Gayle,DE Bollinger,0,0
57632,2011-05-24,4727,1,1.6,3850,3474,CH Gayle,DE Bollinger,0,0
57633,2011-05-24,4727,1,2.1,3850,3474,MA Agarwal,JA Morkel,0,4
57634,2011-05-24,4727,1,2.2,3850,3474,MA Agarwal,JA Morkel,0,4
57635,2011-05-24,4727,1,2.3,3850,3474,MA Agarwal,JA Morkel,0,1
57636,2011-05-24,4727,1,2.4,3850,3474,CH Gayle,JA Morkel,0,1
57637,2011-05-24,4727,1,2.5,3850,3474,MA Agarwal,JA Morkel,0,0
57638,2011-05-24,4727,1,2.6,3850,3474,MA Agarwal,JA Morkel,0,2
57639,2011-05-24,4727,1,3.1,3850,3474,CH Gayle,R Ashwin,0,0
57640,2011-05-24,4727,1,3.2,3850,3474,CH Gayle,R Ashwin,0,6
57641,2011-05-24,4727,1,3.3,3850,3474,CH Gayle,R Ashwin,1,0
57642,2011-05-24,4727,1,3.4,3850,3474,V Kohli,R Ashwin,0,0
57643,2011-05-24,4727,1,3.5,3850,3474,V Kohli,R Ashwin,0,0
57644,2011-05-24,4727,1,3.6,3850,3474,V Kohli,R Ashwin,0,0
57645,2011-05-24,4727,1,4.1,3850,3474,MA Agarwal,DE Bollinger,0,1
57646,2011-05-24,4727,1,4.2,3850,3474,MA Agarwal,DE Bollinger,0,0
57647,2011-05-24,4727,1,4.3,3850,3474,MA Agarwal,DE Bollinger,0,0
57648,2011-05-24,4727,1,4.4,3850,3474,MA Agarwal,DE Bollinger,0,4
57649,2011-05-24,4727,1,4.5,3850,3474,MA Agarwal,DE Bollinger,0,0
57650,2011-05-24,4727,1,4.6,3850,3474,MA Agarwal,DE Bollinger,0,0
57651,2011-05-24,4727,1,4.7,3850,3474,MA Agarwal,DE Bollinger,0,4
57652,2011-05-24,4727,1,5.1,3850,3474,V Kohli,R Ashwin,0,1
57653,2011-05-24,4727,1,5.2,3850,3474,V Kohli,R Ashwin,0,1
57654,2011-05-24,4727,1,5.3,3850,3474,MA Agarwal,R Ashwin,0,1
57655,2011-05-24,4727,1,5.4,3850,3474,V Kohli,R Ashwin,0,0
57656,2011-05-24,4727,1,5.5,3850,3474,V Kohli,R Ashwin,0,1
57657,2011-05-24,4727,1,5.6,3850,3474,MA Agarwal,R Ashwin,0,0
57658,2011-05-24,4727,1,5.7,3850,3474,MA Agarwal,R Ashwin,0,1
57746,2011-05-24,4727,2,0.1,3470,3860,MEK Hussey,Z Khan,0,1
57747,2011-05-24,4727,2,0.2,3470,3860,MEK Hussey,Z Khan,0,1
57748,2011-05-24,4727,2,0.3,3470,3860,M Vijay,Z Khan,0,0
57749,2011-05-24,4727,2,0.4,3470,3860,M Vijay,Z Khan,0,1
57750,2011-05-24,4727,2,0.5,3470,3860,MEK Hussey,Z Khan,0,0
57751,2011-05-24,4727,2,0.6,3470,3860,MEK Hussey,Z Khan,0,0
57752,2011-05-24,4727,2,0.7,3470,3860,MEK Hussey,Z Khan,1,0
57753,2011-05-24,4727,2,1.1,3470,3860,M Vijay,S Aravind,0,4
57754,2011-05-24,4727,2,1.2,3470,3860,M Vijay,S Aravind,0,0
57755,2011-05-24,4727,2,1.3,3470,3860,M Vijay,S Aravind,1,0
57756,2011-05-24,4727,2,1.4,3470,3860,S Badrinath,S Aravind,0,0
57757,2011-05-24,4727,2,1.5,3470,3860,S Badrinath,S Aravind,0,4
57758,2011-05-24,4727,2,1.6,3470,3860,S Badrinath,S Aravind,0,1
57759,2011-05-24,4727,2,2.1,3470,3860,S Badrinath,Z Khan,0,1
57760,2011-05-24,4727,2,2.2,3470,3860,S Badrinath,Z Khan,0,0
57761,2011-05-24,4727,2,2.3,3470,3860,S Badrinath,Z Khan,0,0
57762,2011-05-24,4727,2,2.4,3470,3860,S Badrinath,Z Khan,0,0
57763,2011-05-24,4727,2,2.5,3470,3860,S Badrinath,Z Khan,0,0
